Item_ID	Sentence	Pre	ParentString	WordAfterAll	Partitive	ParentNode	NoPreNode	GrammFunction	Objects	NPNiteID	Head	JFQ_Head	CndP_Head	Information_Head_3gram	Length_Head_3gram	FQ_Head	P_Head
79563:22	people are becoming more conscience --n404c95 all the time that it's necessary to do --n404cc8, and that we need --n404ce3 to somehow get away from the fact that we have --n404d12 to have everything individually wrapped,		becoming more conscience --n404c95 all the time that it's necessary to do --n404cc8, and that we need --n404ce3 to somehow get away from the fact that we have --n404d12 to have everything individually wrapped	the	the	VP		NP-TMP		sw2876_s148_507	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
79570:7	and all these things that,	and	and all these things that,	these	the	S		NP-SBJ	NP-OTHER	sw2876_s151_501	things	56	0.0319634703196347	9.41989041305399	1	1752 	0.00146075715912748
79629:13	well did you all catch it,	you	you all	catch	no	NP-SBJ		NP-SBJ	NP-IOBJ	sw2877_s18_502							
79763:96	i'm, i'm kind of glad --n402c8e to be able --n402ca1 to tell people about this, but you, because you all the time, you know, run into people with problems.	you	you all the time, you know, run into people with problems	the	the	S		NP-TMP		sw2877_s108_533	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
79845:23	and she's not limping along and all that.	and	limping along and all that	that	the	VP		NP-ETC		sw2877_s160_506	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
80085:35	they, uh, make the mistake of, --n4013a0 pushing all their cards.	pushing	pushing all their cards	their	the	VP		NP	NP-OBJ	sw2883_s31_510	cards	6	0.0705882352941176	13.8015363587088	1	85 	7.08700676517328e-05
80312:8	we all are,	we	we all	are	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2893_s78_501							
80379:39	i finally quit because, like i just, all i was doing --n403384 was going down hill fast.	just	i just, all i was doing --n403384 was going down hill fast		no	S		NP-SBJ	NP-OTHER	sw2893_s122_513	--n403384			3.18323826337765	1	X 	
80462:35	so, you know, he's building his muscles up all day,	up	building his muscles up all day	day	no	VP		NP-TMP		sw2893_s178_510	day	51	0.0731707317073171	10.7509102856388	1	697 	0.000581134554744209
80511:66	but people that --n405e4f live for it and, you know, eat a bunch of different pills, and, all that kind of stuff, it gets a little bit obsessive.	and	live for it and, you know, eat a bunch of different pills, and, all that kind of stuff	that	the	VP		NP-ETC	NP-OTHER	sw2893_s212_520	kind	36	0.0167208546214584	9.12239141893093	1	2153 	0.0017950971253433
80516:47	well, she was, she was with the wheat germ and all the vitamins and everything else	and	the wheat germ and all the vitamins and everything else	the	the	NP		NP	NP-OTHER	sw2893_s214_512	vitamins	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
80518:17	even with her taking all those e-, expensive vitamins and stuff, we stayed right on the same track with each other	taking	taking all those e-, expensive vitamins and stuff	those	the	VP		NP	NP-OBJ	sw2893_s216_506	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
80561:8	it all turned to fat	it	it all	turned	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2893_s245_501							
80769:24	and i got --n401f87 to do all of the masking tape and then all of the little fine, uh, trim work, where i'd use a small brush and, uh, try --n40200e to keep the paint from dripping on the windows and things like that --n40204d.	do	do all of the masking tape and then all of the little fine, uh, trim work, where i'd use a small brush and, uh, try --n40200e to keep the paint from dripping on the windows and things like that --n40204d	of	yes	VP		NP	NP-OBJ	sw2896_s64_507	tape	1	0.02	14.5791439373723	1	50 	4.16882750892546e-05
80769:43	and i got --n401f87 to do all of the masking tape and then all of the little fine, uh, trim work, where i'd use a small brush and, uh, try --n40200e to keep the paint from dripping on the windows and things like that --n40204d.	then	all of the masking tape and then all of the little fine, uh, trim work, where i'd use a small brush and, uh, try --n40200e to keep the paint from dripping on the windows and things like that --n40204d	of	yes	NP		NP	NP-OTHER	sw2896_s64_507	work	3	0.00237906423473434	9.89464576310027	1	1261 	0.001051378297751
80841:64	well i, i've also been --n403f43 thinking about, after looking at all these magazines, um, these design magazines and stuff, i'm thinking about maybe --n403fc2 painting the bedroom walls too, in a color that --n403ff1 will kind of, um, tie in our, um, our, um, our, uh, comforter, with a color that --n40406c's kind of a, um, burgundy and green and yellow and blue and beige floral design.	at	at all these magazines, um, these design magazines and stuff		no	PP		NP	NP-OTHER	sw2896_s109_524	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
80866:78	because if you, uh, use drop cloths --n404acc to cover everything and you use masking tape --n404af3 to trim out, uh, all the parts that you don't want --n404b32 to slop over onto --n404b49, you don't have --n404b64 to be quite as precise about how you do it --n404b93	uh	trim out, uh, all the parts that you don't want --n404b32 to slop over onto --n404b49	the	the	VP		NP	NP-OTHER	sw2896_s123_524	parts	7	0.102941176470588	14.1277645910298	1	68 	5.66960541213863e-05
80918:16	well i really appreciate all the helpful tips,	appreciate	appreciate all the helpful tips	the	the	VP		NP	NP-OBJ	sw2896_s156_505	tips	1	0.25	18.6088912807664	1	4 	3.33506200714037e-06
80938:23	if you don't like it all you do --n406dba is put on another coat.	it	if you don't like it all you do --n406dba is put on another coat.		no	S		NP-SBJ	NP-IOBJ	sw2896_s171_507	you	38	0.00169923534409516	5.74509217703754	1	22363 	0.01864549791642
81153:107	i, i think i, i agree with you that the problem seems --n403b17 to be they don't have enough time to do all the stuff --n403b5e.	do	do all the stuff --n403b5e	the	the	VP		NP	NP-OBJ	sw2910_s121_541	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
81225:19	well, that's about all i have --n405444 to say --n405453.	about	's about all i have --n405444 to say --n405453		no	VP		NP-PRD	NP-OTHER	sw2910_s165_505	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
81251:16	how old are you all --n40047b.	you	you all	--n40047b	no	NP-SBJ		NP-SBJ	NP-IOBJ	sw2913_s12_503							
81317:38	it's just, you know, glued to the t v all the time anyway.	v	glued to the t v all the time anyway	the	the	VP		NP-TMP		sw2913_s54_511	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
81332:25	well i don't think you all have the same channels,	you	you all	have	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2913_s63_507							
81355:13	but that's all we get --n401ba3,	's	's all we get --n401ba3		no	VP		NP-PRD	NP-OTHER	sw2913_s78_503	we	20	0.0024116724948752	7.17634938037814	1	8293 	0.00691441730630377
81839:19	but most of the builders all built three, two.	builders	most of the builders all	built	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2932_s38_501							
81885:115	ninety, i would say about, oh, about ninety-five percent, no i guess may-, probably a hundred percent of them all are mostly brick, uh, with some wood.	them	a hundred percent of them all	are	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2932_s76_534							
81889:34	but it's, it's basically all brick.	basically	's basically all brick	brick	no	VP					brick	2	0.0714285714285714	15.4389662793241	1	28 	2.33454340499826e-05
81990:25	you all both, you all both work downtown.	you	you all	both	no	NP		NP-SBJ	NP-OTHER	sw2932_s156_507							
82077:18	uh, north carolina is all the way on the east coast.	is	is all the way on the east coast	the	the	VP		NP-ADV		sw2938_s41_505	way	40	0.0361990950226244	10.0853293247094	1	1105 	0.000921310879472527
82130:15	i forget my age all the time,	age	forget my age all the time	the	the	VP		NP-TMP		sw2938_s75_504	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
82175:10	do you all have much pollution there.	you	you all	have	no	NP-SBJ		NP-SBJ	NP-IOBJ	sw2938_s105_501							
82269:3	all the exhaust.			the	the			NP		sw2938_s164_500							
82317:24	for ozone, and oh, yeah, all that.	yeah	for ozone, and oh, yeah, all that.	that	the	FRAG		NP	NP-OTHER	sw2938_s197_505	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
82563:55	we went to pana-, he went to panama when noriega was doing all that --n409b45.	doing	doing all that --n409b45	that	the	VP		NP	NP-OBJ	sw2938_s354_520	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
82662:21	and now she's staying home all the time,	home	staying home all the time	the	the	VP		NP-TMP		sw2945_s56_506	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
83324:50	and he is motivated because we happen --n4075d0 to be the cradle of liberty and all that.	and	the cradle of liberty and all that	that	the	NP-PRD		NP-PRD	NP-OTHER	sw2956_s174_512	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
83747:15	and it blew out all the fuses.	out	blew out all the fuses	the	the	VP		NP	NP-OTHER	sw2965_s15_504	fuses	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
83825:24	so after --n402cef buying the filter and all the oil, you're looking at ten bucks at least, or somewhere in there	and	the filter and all the oil	the	the	NP		NP	NP-OTHER	sw2965_s74_505	oil	2	0.0317460317460317	14.2396574711007	1	63 	5.25272266124608e-05
84033:13	and that is all we have been doing --n4004cc all weekend.	is	is all we have been doing --n4004cc all weekend		no	VP		NP-PRD	NP-OBJ	sw2969_s17_503	we	20	0.0024116724948752	7.17634938037814	1	8293 	0.00691441730630377
84033:35	and that is all we have been doing --n4004cc all weekend.		doing --n4004cc all weekend	weekend	no	VP		NP-TMP		sw2969_s17_513	weekend	6	0.0535714285714286	13.3994379151374	1	112 	9.33817361999303e-05
84041:11	that was all that --n4008a5 was there.	was	was all that --n4008a5 was there	that	the	VP		NP-PRD	NP-OBJ	sw2969_s22_503	--n4008a5			3.18323826337765	1	X 	
84050:177	and so i am kind of at this point getting a little bit broke and deciding that what we are going --n400bbb to do --n400bca is we are just going --n400be9 to struggle through the rest of this year, probably through the fall too. and, uh, rip up, rip out all the rest of these junipers or anything that --n400c74 requires, uh, more care than i am willing to give the kids --n400cb7 and replace it with hollies.		rip out all the rest of these junipers or anything that --n400c74 requires, uh, more care than i am willing to give the kids --n400cb7	the	the	VP		NP	NP-OTHER	sw2969_s27_556	rest	3	0.0375	13.8900730333104	1	80 	6.67012401428074e-05
84106:48	but i do have half of it is a flower bed, just about, all by the porch.	about	a flower bed, just about, all by the porch	by	no	NP			NP-OBJ		porch	1	0.0714285714285714	16.4934140633465	1	14 	1.16727170249913e-05
84115:15	but just pulling all the weeds out of that just drives me nuts.	pulling	pulling all the weeds out of that	the	the	VP		NP	NP-OBJ	sw2969_s64_505	weeds	1	0.2	18.1938537814876	1	5 	4.16882750892546e-06
84129:15	so i just broke all them off.	broke	broke all them off	them	no	VP		NP	NP-OBJ	sw2969_s74_504	them	22	0.00826135936913256	8.81555892557566	1	2663 	0.0022203175312537
84204:18	oh, they come in all different colors.	in	in all different colors	different	no	PP			NP-OTHER		colors	4	0.121212121212121	15.1938537814876	1	33 	2.7514261558908e-05
84205:54	the blooms --n40395b are, on some of them is yellow, purple, white. just all different colors.	just	just all different colors	different	no	NP			NP-OTHER		colors	4	0.121212121212121	15.1938537814876	1	33 	2.7514261558908e-05
84375:34	do you want a perennial flower that --n40747d will bloom all summer.	bloom	bloom all summer	summer	no	VP		NP-TMP		sw2969_s229_511	summer	5	0.0282485875706215	12.7344221628503	1	177 	0.000147576493815961
84426:19	and now that will bloom all summer long	bloom	bloom all summer long	summer	no	VP			NP-OBJ		summer	5	0.0282485875706215	12.7344221628503	1	177 	0.000147576493815961
84642:21	i mean, there was all kind of,	was	was all kind of	kind	no	VP		NP-PRD	NP-OBJ	sw2970_s112_507	kind	36	0.0167208546214584	9.12239141893093	1	2153 	0.0017950971253433
84666:44	i think t v is bad. because they, uh, show all sorts of violence on,	show	show all sorts of violence on	sorts	no	VP		NP	NP-OBJ	sw2970_s128_513	sorts	19	0.527777777777778	15.0645707645426	1	36 	3.00155580642633e-05
84675:83	they do not, they do not talk to their kids and take them out. and, and are not there all the time	there	are not there all the time	the	the	VP					time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
84734:9	and so all the young engineers are like, well, i am just, going, you know,	so	and so all the young engineers are like, well, i am just, going, you know,	the	the	S		NP-SBJ		sw2970_s176_502	engineers	2	0.117647058823529	16.1938537814876	1	17 	1.41740135303466e-05
84738:16	get it for all it is worth --n405670.	for	for all it is worth --n405670		no	PP		NP	NP-OTHER	sw2970_s178_505	it	14	0.000641877951492366	5.78115163195944	1	21811 	0.0181852593594346
84783:15	but then there are all these,	are	are all these	these	the	VP		NP-PRD,UNF		sw2970_s209_504	these	3	0.00426136363636364	10.736472902415	1	704 	0.000586970913256705
84811:68	that is a very, very neat town to visit --n406da1. uh, in terms of the french quarter and all of the things you hear about --n406df0.	and	the french quarter and all of the things you hear about --n406df0	of	yes	NP		NP	NP-OTHER	sw2970_s229_518	things	56	0.0319634703196347	9.41989041305399	1	1752 	0.00146075715912748
84819:17	i mean, in all the tourist brochures you read about what you should --n406fec or should not --n406fff do --n40700a.	in	in all the tourist brochures	the	the	PP-LOC		NP	NP-OTHER	sw2970_s233_506	brochures	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
84917:37	you should not deny yourself going --n408c6d to visit and all that.	and	going --n408c6d to visit and all that	that	the	NP		NP	NP-OTHER	sw2970_s301_505	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
85035:35	i think kids get too much too fast. and all those sort of things.	and	get too much too fast. and all those sort of things	those	the	VP		NP-ETC	NP-OTHER	sw2970_s378_510	sort	7	0.0130353817504655	11.1277645910298	1	537 	0.000447732074458594
85106:77	like when we lived in tennessee --n401316, we, we took them to washington, d c to see all the capitol and, and things like that when they were small --n401395.	see	see all the capitol and, and things like that when they were small --n401395	the	the	VP		NP	NP-OBJ	sw2989_s25_526	capitol	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
85138:26	i remember my parents didn't do all those type things,	do	do all those type things	those	the	VP		NP	NP-OBJ	sw2989_s43_508	things	56	0.0319634703196347	9.41989041305399	1	1752 	0.00146075715912748
85217:24	well, uh, that's about all i can think --n403fe4 to talk about --n403ff7 right now.	about	's about all i can think --n403fe4 to talk about --n403ff7 right now		no	VP		NP-PRD	NP-OTHER	sw2989_s92_506	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
85248:46	and the, the transportation situation is such that, uh, all the car pollution is, is absolutely awful.	uh	that, uh, all the car pollution is, is absolutely awful	the	the	SBAR		NP-SBJ		sw2998_s12_513	pollution	1	0.0120481927710843	13.8363017768695	1	83 	6.92025366481626e-05
85271:53	you know, uh, i-, i guess it talked about all types of pollution.	about	about all types of pollution	types	no	PP		NP	NP-OTHER	sw2998_s26_518	types	3	0.0535714285714286	14.4124940679629	1	56 	4.66908680999652e-05
85592:52	so, so you just, you have one floor all to yourself.	floor	one floor all to yourself	to	no	NP			NP-OBJ		yourself	1	0.00680272108843537	13.0040292226075	1	147 	0.000122563528762409
85713:13	maybe it's all the sand.	's	's all the sand	the	the	VP		NP-PRD		sw3011_s107_504	sand	1	0.0454545454545455	15.8015363587088	1	22 	1.8342841039272e-05
85859:13	and that's all i ever knew --n4060d4 growing up,	's	's all i ever knew --n4060d4 growing up		no	VP		NP-PRD	NP-OTHER	sw3011_s202_503	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
86081:79	but i think in a, in a way the war, uh, i think in a way all, the involvement over there too, though, has shown a lot of people that there are a lot of people that --n405837 don't follow what those few are doing --n40585e.	way	in a way all, the involvement over there too, though, has shown a lot of people that there are a lot of people that --n405837 don't follow what those few are doing --n40585e	,	no	S		NP-SBJ	NP-OTHER	sw3012_s143_525							
86259:81	you, you don't have --n404d6f to worry about --n404d82 filling out forms, uh, you know, for reimbursement and all or, you know, getting paid --n404dd9 eight percent of, of whatever.	and	reimbursement and all	or	no	NP		NP	NP-OTHER	sw3015_s87_526							
86274:32	so, they spread the costs out over, uh, all the patient costs	uh	over, uh, all the patient costs	the	the	PP		NP	NP-OTHER	sw3015_s96_507	costs	3	0.0461538461538462	14.1938537814876	1	65 	5.4194757616031e-05
86439:13	but we have all these wonderful pictures of all these great places that they have been --n401f9b,	have	have all these wonderful pictures of all these great places that they have been --n401f9b	these	the	VP		NP	NP-OBJ	sw3020_s73_503	pictures	3	0.136363636363636	15.8015363587088	1	22 	1.8342841039272e-05
86439:26	but we have all these wonderful pictures of all these great places that they have been --n401f9b,	of	of all these great places that they have been --n401f9b	these	the	PP		NP	NP-OTHER	sw3020_s73_506	places	15	0.0710900473933649	12.4796082638214	1	211 	0.000175924520876654
86475:36	and i guess they, they make all their money on tourism	make	make all their money on tourism	their	the	VP		NP	NP-OBJ	sw3020_s93_512	money	27	0.0431309904153355	10.9061414019381	1	626 	0.000521937204117468
86622:26	they, they show all this wonderful seafood and, and great big prawns, you know the big shrimp	show	show all this wonderful seafood and, and great big prawns, you know the big shrimp	this	the	VP		NP	NP-OBJ	sw3020_s180_508	seafood	1	0.111111111111111	17.1938537814876	1	9 	7.50388951606583e-06
86661:66	but, it, it wasn't more of a challenge in a sense because i hired a guide all the time,	guide	hired a guide all the time	the	the	VP		NP-TMP		sw3020_s202_519	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
86673:74	maybe it was about a thousand dollars, maybe a little bit less, i don't really remember, for ten days including all my meals, a guide, a car, the airfare	including	including all my meals, a guide, a car, the airfare	my	the	PP		NP	NP-OBJ	sw3020_s210_522	meals	2	0.08	15.6088912807664	1	25 	2.08441375446273e-05
86863:54	they take your name and driver's license number, hunter, hunting license number and all that good stuff, before you can buy any big ammunition. especially for handguns,	and	your name and driver's license number, hunter, hunting license number and all that good stuff	that	the	NP		NP	NP-OTHER	sw3021_s65_503	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
86874:33	but, you know, any kind of handgun at all, if it will fit in a handgun and a rifle you would still have --n4027e8 to buy it, or sign up for it,	at	at all	,	no	ADVP			NP-OTHER		it	14	0.000641877951492366	5.78115163195944	1	21811 	0.0181852593594346
86971:66	you don't have --n40466d to carry one in your car or your, uh, or your pocket all the time.	pocket	carry one in your car or your, uh, or your pocket all the time	the	the	VP		NP-TMP		sw3021_s125_519	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
87079:17	well that's about all i,	about	's about all i		no	VP		NP-PRD	NP-OTHER	sw3021_s195_505	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
87149:50	what do you, what do you think --n4016b6 is causing all this,	causing	causing all this	this	the	VP		NP	NP-OBJ	sw3023_s34_518	this	25	0.00941265060240964	8.81935763579603	1	2656 	0.0022144811727412
87367:38	but it was the guys that --n40061b got together and did all this.	did	did all this	this	the	VP		NP	NP-OBJ	sw3030_s10_513	this	25	0.00941265060240964	8.81935763579603	1	2656 	0.0022144811727412
87372:14	and i mean all guys, i think, like --n400876 to barbecue.	mean	and i mean all guys, i think, like --n400876 to barbecue.	guys	no	S		NP-SBJ-N400876		sw3030_s13_505	guys	6	0.0422535211267606	13.0543024290888	1	142 	0.000118394701253483
87384:6	but all these other guys do too,	but	but all these other guys do too,	these	the	S		NP-SBJ		sw3030_s21_501	guys	6	0.0422535211267606	13.0543024290888	1	142 	0.000118394701253483
87395:48	i mean, because you know everybody is so active with their kids and all that.	and	is so active with their kids and all that	that	the	VP		NP-ETC		sw3030_s28_517	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
87482:37	so we, we try --n402cf6 to keep all that in mind,	keep	keep all that in mind	that	the	VP		NP	NP-OBJ	sw3030_s81_512	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
87576:8	we all aren't martha stewart and have our coordinated glasses and tablecloths and, and time to, you know, sh-, t- --n40454a,	we	we all	are	no	NP-SBJ		NP-SBJ	NP-OTHER	sw3030_s135_501							
87593:10	everything, all parts of the food,	everything	everything, all parts of the food,	parts	no	NP		NP	NP-OTHER	sw3030_s146_500	parts	7	0.102941176470588	14.1277645910298	1	68 	5.66960541213863e-05
87631:39	and the-, they had black forest cherry cake and all those things.	and	black forest cherry cake and all those things	those	the	NP		NP	NP-OTHER	sw3030_s169_508	things	56	0.0319634703196347	9.41989041305399	1	1752 	0.00146075715912748
87676:41	so. that's, um, a really good party time, eating all that hot food	eating	eating all that hot food	that	the	VP		NP	NP-OBJ	sw3030_s197_509	food	2	0.019047619047619	13.4934140633465	1	105 	8.75453776874346e-05
87686:4	all the stuff that --n406a79 goes with that,			the	the			NP	NP-OTHER	sw3030_s203_500	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
87740:70	and whenever the cultural revolution of nineteen forty-nine occurred --n40072f and most churches were either banned --n40074e or their, all the clergy and so forth were killed --n40078d or, or imprisoned --n4007b0 or, and the property confiscated --n4007db, she was safe because she had, you know, not officially joined the, the christian movement.	their	their, all the clergy and so forth were killed --n40078d or, or imprisoned --n4007b0	the	the	S		NP-SBJ-N40078D	NP-OTHER	sw3038_s10_522	clergy	1	1	20.1938549843574	1	1 	8.33765501785092e-07
87761:141	and they had her teaching, or were starting --n401999 to have her teach history for the soldiers. when the, they decided that, that she needed --n4019fc to start --n401a0b recanting of all of her pre, uh, regime crimes as it were --n401a4a.	of	of all of her pre, uh, regime crimes	of	yes	PP		NP	NP-OTHER	sw3038_s25_549	crimes	1	0.012987012987013	13.945926268044	1	77 	6.41999436374521e-05
87925:58	he, he was so proud of himself for giving ex-, all the correct answers that, that on the last one he said, oh, i never remember that answer	ex-	giving ex-, all the correct answers	the	the	VP		NP	NP-OTHER	sw3038_s126_520	answers	1	0.166666666666667	17.8719256866002	1	6 	5.00259301071055e-06
88030:7	but all the various taxing authorities that --n402c67 come through, i think the one tax i resent --n402c9e the most though is the additional sales tax for dart which --n402cd1 is probably never going --n402ce8 to be in existence in my lifetime.	but	but all the various taxing authorities that --n402c67 come through, i think the one tax i resent --n402c9e the most though is the additional sales tax for dart which --n402cd1 is probably never going --n402ce8 to be in existence in my lifetime.	the	the	S		NP-ADV	NP-OTHER	sw3040_s62_501	authorities	1	0.25	18.6088912807664	1	4 	3.33506200714037e-06
88057:34	and, uh, for instance all the, all the, the, uh, office buildings and stuff that --n403e21 are out here in, in, uh, north dallas as opposed to downtown,	the	and, uh, for instance all the, all the, the, uh, office buildings and stuff that --n403e21 are out here in, in, uh, north dallas as opposed to downtown,		no	S		NP-SBJ	NP-OTHER	sw3040_s78_508	buildings	1	0.0666666666666667	16.3864988594299	1	15 	1.25064825267764e-05
88101:121	so, but i, here again i think mumblex i resented where they were collecting the sales tax for five years before they turned a spade of dirt. so and doing all these studies and the things --n404d28	doing	doing all these studies and the things --n404d28	these	the	VP		NP	NP-OBJ	sw3040_s103_538	studies	1	0.0833333333333333	16.7344221628503	1	12 	1.00051860214211e-05
88119:19	well, that's about all i can say --n40529e at this time.	about	's about all i can say --n40529e at this time		no	VP		NP-PRD	NP-OTHER	sw3040_s113_505	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
88250:82	it, it was a film of her concert, um, tour she had taken --n401fdc through all, all around the world.	all	her concert, um, tour she had taken --n401fdc through all, all around the world		no	NP			NP-OTHER		world	2	0.0099009900990099	12.5428020903086	1	202 	0.000168420631360589
88473:27	so i shouldn't go --n406433 see movies all the time.	movies	see movies all the time	the	the	VP		NP-TMP		sw3041_s211_508	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
88494:41	and then it just tells about their friendship that --n406b73 lasts through all these years.	through	through all these years	these	the	PP-TMP		NP	NP-OTHER	sw3041_s224_514	years	12	0.0104257167680278	10.0264356356558	1	1151 	0.000959664092554641
88736:177	and you, and it does a lot of things too that if you, if you do any kind of, uh, research or anything like that where you have --n403be7 to, uh, use footnotes --n403c06, it is just wonderful. because it keeps track of all your footnotes.	of	of all your footnotes	your	the	PP		NP	NP-OTHER	sw3045_s119_560	footnotes	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
88744:201	and if you add it, if you put a footnote in, in the middle, you know, if you come up with some new piece of documentation and you put that in the middle of your paper and have --n403fb6 to footnote it, you just change, um, it just automatically changes all your footnoting numbers for you.		changes all your footnoting numbers for you	your	the	VP		NP	NP-OTHER	sw3045_s123_566	numbers	2	0.0512820512820513	14.945926268044	1	39 	3.25168545696186e-05
88802:29	oh. trying to figure out what all that was about --n405456, huh..	what	what all that was about --n405456	that	the	SBAR		NP-SBJ		sw3045_s157_511	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
88818:17	but, uh, now all of the sc-, scholastic majors though,	now	but, uh, now all of the sc-, scholastic majors though,	of	yes	S		NP-SBJ	NP-OTHER	sw3045_s169_503	majors	1	1	20.1938549843574	1	1 	8.33765501785092e-07
88905:16	and i think about all the people that he talks to --n4073cc all over the,	about	about all the people that he talks to --n4073cc all over the	the	the	PP		NP	NP-OTHER	sw3045_s216_504	people	36	0.015880017644464	9.04792163566704	1	2267 	0.0018901463925468
88905:40	and i think about all the people that he talks to --n4073cc all over the,		all the people that he talks to --n4073cc all over the	over	no	NP			NP-OTHER		the	5	0.000201686095760558	5.59638313051347	1	24791 	0.0206698805547542
88928:12	but that's all.	's	's all	.	no	VP		NP-PRD		sw3047_s13_503							
89195:27	there were a hundred schools, probably there all competing for the same kids.	there	were a hundred schools, probably there all competing for the same kids	competing	no	VP		NP-SBJ		sw3047_s163_508							
89250:27	she had won several different twirling awards, and all this,	and	won several different twirling awards, and all this	this	the	VP		NP-ETC		sw3047_s192_506	this	25	0.00941265060240964	8.81935763579603	1	2656 	0.0022144811727412
89578:70	and he, he has that merry look about his eyes that --n4062a6 looks like he stays in mischief all time.	mischief	stays in mischief all time	time	no	VP		NP-TMP		sw3049_s200_523	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
89612:16	but, um, for all practical purposes, i guess we hold the mortgage.	for	for all practical purposes	practical	no	PP		NP	NP-OTHER	sw3051_s8_503	purposes	1	0.166666666666667	17.8719256866002	1	6 	5.00259301071055e-06
89705:26	this area up here is, uh, all custom homes,	uh	is, uh, all custom homes	custom	no	VP		NP-PRD		sw3051_s72_507	homes	2	0.0266666666666667	13.9844004158586	1	75 	6.25324126338819e-05
89787:111	but, you know, i don't think, i think it's going --n4036f4 to be a long time, if ever, when nice things and really quality construction and all the other additional amenities are really, uh, desirable --n40376b.	and	nice things and really quality construction and all the other additional amenities	the	the	NP-SBJ		NP-SBJ	NP-OTHER	sw3051_s122_531	amenities	1	0.333333333333333	19.1938537814876	1	3 	2.50129650535528e-06
89975:152	my, my mother and stepfather have, have, uh, set up an arrangement where they have a large home and, uh, two of my sisters and, and their families, one of them's husband and then all the children are living in this home --n400812.	then	one of them's husband and then all the children	the	the	NP		NP-SBJ	NP-OTHER	sw3052_s21_527	children	7	0.0149253731343284	11.3234890619041	1	469 	0.000391036020337208
89977:31	and, and, uh, they all share the same kitchen and dining room and den and kitchen.	they	they all	share	no	NP-SBJ		NP-SBJ	NP-OTHER	sw3052_s23_506							
89993:95	and, and, uh, we have a very active nursing home here in plano that, that --n40158e has, uh, activities going all the time	going	going all the time	the	the	VP		NP-TMP		sw3052_s35_528	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
90003:77	you know, th-, so there are a lot of, a lot of activities going on all the time	on	going on all the time	the	the	VP		NP-TMP		sw3052_s41_526	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
90077:17	you hear these stories, all the time.	stories	hear these stories, all the time	the	the	VP		NP-TMP		sw3052_s90_504	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
90117:59	i, i would hate --n4041db to be in a position where that was all i could afford --n404216 --n40421d	was	was all i could afford --n404216 --n40421d		no	VP		NP-PRD	NP-OBJ	sw3052_s113_521	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
90129:34	as the situation is so sad because it just takes all the dignity away from, from people who --n40478d have been independent all their lives.	takes	takes all the dignity away from, from people who --n40478d have been independent all their lives	the	the	VP		NP	NP-OBJ	sw3052_s120_511	dignity	1	1	20.1938549843574	1	1 	8.33765501785092e-07
